dateChecked,dateCheckedHour,dateCheckedMinute,dateCheckedDayOfWeek,dateCheckedDayOfMonth,appointmentDaysFound,earliestAppointmentDate,earliestAppointmentDelta
2021-09-20T07:52:00,7,52,0,20,0,,
2021-09-20T07:54:00,7,54,0,20,0,,
2021-09-20T07:56:00,7,56,0,20,4,2021-09-20T00:00:00,0
2021-09-20T07:58:00,7,58,0,20,0,,
2021-09-20T08:00:00,8,0,0,20,1,2021-11-15T00:00:00,56
2021-09-20T08:02:00,8,2,0,20,4,2021-10-18T00:00:00,28
2021-09-20T08:04:00,8,4,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:06:00,8,6,0,20,4,2021-09-20T00:00:00,0
2021-09-20T08:08:00,8,8,0,20,4,2021-09-20T00:00:00,0
2021-09-20T08:10:00,8,10,0,20,3,2021-09-20T00:00:00,0
2021-09-20T08:12:00,8,12,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:14:00,8,14,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:16:00,8,16,0,20,6,2021-09-20T00:00:00,0
2021-09-20T08:18:00,8,18,0,20,3,2021-11-12T00:00:00,53
2021-09-20T08:20:00,8,20,0,20,3,2021-11-12T00:00:00,53
2021-09-20T08:22:00,8,22,0,20,4,2021-09-20T00:00:00,0
2021-09-20T08:24:00,8,24,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:26:00,8,26,0,20,4,2021-09-20T00:00:00,0
2021-09-20T08:28:00,8,28,0,20,3,2021-09-20T00:00:00,0
2021-09-20T08:30:00,8,30,0,20,3,2021-10-25T00:00:00,35
2021-09-20T08:32:00,8,32,0,20,4,2021-09-20T00:00:00,0
2021-09-20T08:34:00,8,34,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:36:00,8,36,0,20,6,2021-09-20T00:00:00,0
2021-09-20T08:38:00,8,38,0,20,3,2021-11-15T00:00:00,56
2021-09-20T08:40:00,8,40,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:42:00,8,42,0,20,3,2021-11-12T00:00:00,53
2021-09-20T08:44:00,8,44,0,20,3,2021-09-20T00:00:00,0
2021-09-20T08:46:00,8,46,0,20,4,2021-09-20T00:00:00,0
2021-09-20T08:48:00,8,48,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:50:00,8,50,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:52:00,8,52,0,20,3,2021-11-02T00:00:00,43
2021-09-20T08:54:00,8,54,0,20,2,2021-11-15T00:00:00,56
2021-09-20T08:56:00,8,56,0,20,3,2021-09-20T00:00:00,0
2021-09-20T08:58:00,8,58,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:00:00,9,0,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:02:00,9,2,0,20,3,2021-09-20T00:00:00,0
2021-09-20T09:04:00,9,4,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:06:00,9,6,0,20,3,2021-09-21T00:00:00,1
2021-09-20T09:08:00,9,8,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:10:00,9,10,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:12:00,9,12,0,20,3,2021-09-20T00:00:00,0
2021-09-20T09:14:00,9,14,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:16:00,9,16,0,20,4,2021-09-20T00:00:00,0
2021-09-20T09:18:00,9,18,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:20:00,9,20,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:22:00,9,22,0,20,3,2021-09-20T00:00:00,0
2021-09-20T09:24:00,9,24,0,20,2,2021-09-20T00:00:00,0
2021-09-20T09:26:00,9,26,0,20,2,2021-11-15T00:00:00,56
2021-09-20T09:28:00,9,28,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:30:00,9,30,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:32:00,9,32,0,20,2,2021-09-20T00:00:00,0
2021-09-20T09:34:00,9,34,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:36:00,9,36,0,20,3,2021-09-20T00:00:00,0
2021-09-20T09:38:00,9,38,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:40:00,9,40,0,20,0,,
2021-09-20T09:42:00,9,42,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:44:00,9,44,0,20,0,,
2021-09-20T09:46:00,9,46,0,20,2,2021-09-20T00:00:00,0
2021-09-20T09:48:00,9,48,0,20,0,,
2021-09-20T09:50:00,9,50,0,20,0,,
2021-09-20T09:52:00,9,52,0,20,1,2021-11-15T00:00:00,56
2021-09-20T09:54:00,9,54,0,20,0,,
2021-09-20T09:56:00,9,56,0,20,5,2021-09-20T00:00:00,0
2021-09-20T09:58:00,9,58,0,20,1,2021-09-20T00:00:00,0
2021-09-20T10:00:00,10,0,0,20,0,,
2021-09-20T10:02:00,10,2,0,20,4,2021-09-22T00:00:00,2
2021-09-20T10:04:00,10,4,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:06:00,10,6,0,20,4,2021-09-20T00:00:00,0
2021-09-20T10:08:00,10,8,0,20,2,2021-11-15T00:00:00,56
2021-09-20T10:10:00,10,10,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:12:00,10,12,0,20,4,2021-09-20T00:00:00,0
2021-09-20T10:14:00,10,14,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:16:00,10,16,0,20,4,2021-09-20T00:00:00,0
2021-09-20T10:18:00,10,18,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:20:00,10,20,0,20,2,2021-10-18T00:00:00,28
2021-09-20T10:22:00,10,22,0,20,4,2021-10-18T00:00:00,28
2021-09-20T10:24:00,10,24,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:26:00,10,26,0,20,4,2021-09-20T00:00:00,0
2021-09-20T10:28:00,10,28,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:30:00,10,30,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:32:00,10,32,0,20,2,2021-11-15T00:00:00,56
2021-09-20T10:34:00,10,34,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:36:00,10,36,0,20,3,2021-11-12T00:00:00,53
2021-09-20T10:38:00,10,38,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:40:00,10,40,0,20,0,,
2021-09-20T10:42:00,10,42,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:44:00,10,44,0,20,0,,
2021-09-20T10:46:00,10,46,0,20,4,2021-09-20T00:00:00,0
2021-09-20T10:48:00,10,48,0,20,2,2021-11-15T00:00:00,56
2021-09-20T10:50:00,10,50,0,20,0,,
2021-09-20T10:52:00,10,52,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:54:00,10,54,0,20,1,2021-11-15T00:00:00,56
2021-09-20T10:56:00,10,56,0,20,1,2021-09-20T00:00:00,0
2021-09-20T10:58:00,10,58,0,20,0,,
2021-09-20T11:00:00,11,0,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:02:00,11,2,0,20,2,2021-11-15T00:00:00,56
2021-09-20T11:04:00,11,4,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:06:00,11,6,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:08:00,11,8,0,20,2,2021-09-22T00:00:00,2
2021-09-20T11:10:00,11,10,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:12:00,11,12,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:14:00,11,14,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:16:00,11,16,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:18:00,11,18,0,20,0,,
2021-09-20T11:20:00,11,20,0,20,0,,
2021-09-20T11:22:00,11,22,0,20,0,,
2021-09-20T11:24:00,11,24,0,20,0,,
2021-09-20T11:26:00,11,26,0,20,1,2021-11-19T00:00:00,60
2021-09-20T11:28:00,11,28,0,20,0,,
2021-09-20T11:30:00,11,30,0,20,0,,
2021-09-20T11:32:00,11,32,0,20,0,,
2021-09-20T11:34:00,11,34,0,20,0,,
2021-09-20T11:36:00,11,36,0,20,0,,
2021-09-20T11:38:00,11,38,0,20,0,,
2021-09-20T11:40:00,11,40,0,20,0,,
2021-09-20T11:42:00,11,42,0,20,0,,
2021-09-20T11:44:00,11,44,0,20,0,,
2021-09-20T11:46:00,11,46,0,20,1,2021-09-20T00:00:00,0
2021-09-20T11:48:00,11,48,0,20,0,,
2021-09-20T11:50:00,11,50,0,20,0,,
2021-09-20T11:52:00,11,52,0,20,0,,
2021-09-20T11:54:00,11,54,0,20,0,,
2021-09-20T11:56:00,11,56,0,20,2,2021-09-20T00:00:00,0
2021-09-20T11:58:00,11,58,0,20,0,,
2021-09-20T12:00:00,12,0,0,20,0,,
2021-09-20T12:02:00,12,2,0,20,1,2021-11-15T00:00:00,56
2021-09-20T12:04:00,12,4,0,20,0,,
2021-09-20T12:06:00,12,6,0,20,0,,
2021-09-20T12:08:00,12,8,0,20,0,,
2021-09-20T12:10:00,12,10,0,20,0,,
2021-09-20T12:12:00,12,12,0,20,0,,
2021-09-20T12:14:00,12,14,0,20,0,,
2021-09-20T12:16:00,12,16,0,20,1,2021-11-19T00:00:00,60
2021-09-20T12:18:00,12,18,0,20,0,,
2021-09-20T12:20:00,12,20,0,20,0,,
2021-09-20T12:22:00,12,22,0,20,0,,
2021-09-20T12:24:00,12,24,0,20,0,,
2021-09-20T12:26:00,12,26,0,20,0,,
2021-09-20T12:28:00,12,28,0,20,0,,
2021-09-20T12:30:00,12,30,0,20,0,,
2021-09-20T12:32:00,12,32,0,20,0,,
2021-09-20T12:34:00,12,34,0,20,0,,
2021-09-20T12:36:00,12,36,0,20,0,,
2021-09-20T12:38:00,12,38,0,20,0,,
2021-09-20T12:40:00,12,40,0,20,0,,
2021-09-20T12:42:00,12,42,0,20,0,,
2021-09-20T12:44:00,12,44,0,20,0,,
2021-09-20T12:46:00,12,46,0,20,0,,
2021-09-20T12:48:00,12,48,0,20,0,,
2021-09-20T12:50:00,12,50,0,20,1,2021-11-15T00:00:00,56
2021-09-20T12:52:00,12,52,0,20,1,2021-11-15T00:00:00,56
2021-09-20T12:54:00,12,54,0,20,1,2021-11-15T00:00:00,56
2021-09-20T12:56:00,12,56,0,20,1,2021-11-15T00:00:00,56
2021-09-20T12:58:00,12,58,0,20,1,2021-11-15T00:00:00,56
2021-09-20T13:00:00,13,0,0,20,0,,
2021-09-20T13:02:00,13,2,0,20,1,2021-11-15T00:00:00,56
2021-09-20T13:04:00,13,4,0,20,1,2021-11-15T00:00:00,56
2021-09-20T13:06:00,13,6,0,20,2,2021-09-20T00:00:00,0
2021-09-20T13:08:00,13,8,0,20,1,2021-09-20T00:00:00,0
2021-09-20T13:10:00,13,10,0,20,0,,
2021-09-20T13:12:00,13,12,0,20,1,2021-11-15T00:00:00,56
2021-09-20T13:14:00,13,14,0,20,0,,
2021-09-20T13:16:00,13,16,0,20,2,2021-09-20T00:00:00,0
2021-09-20T13:18:00,13,18,0,20,0,,
2021-09-20T13:20:00,13,20,0,20,0,,
2021-09-20T13:22:00,13,22,0,20,4,2021-11-02T00:00:00,43
2021-09-20T13:24:00,13,24,0,20,0,,
2021-09-20T13:26:00,13,26,0,20,2,2021-09-20T00:00:00,0
2021-09-20T13:28:00,13,28,0,20,0,,
2021-09-20T13:30:00,13,30,0,20,0,,
2021-09-20T13:32:00,13,32,0,20,0,,
2021-09-20T13:34:00,13,34,0,20,0,,
2021-09-20T13:36:00,13,36,0,20,3,2021-09-20T00:00:00,0
2021-09-20T13:38:00,13,38,0,20,0,,
2021-09-20T13:40:00,13,40,0,20,0,,
2021-09-20T13:42:00,13,42,0,20,0,,
2021-09-20T13:44:00,13,44,0,20,0,,
2021-09-20T13:46:00,13,46,0,20,0,,
2021-09-20T13:48:00,13,48,0,20,0,,
2021-09-20T13:50:00,13,50,0,20,0,,
2021-09-20T13:52:00,13,52,0,20,0,,
2021-09-20T13:54:00,13,54,0,20,0,,
2021-09-20T13:56:00,13,56,0,20,1,2021-09-20T00:00:00,0
2021-09-20T13:58:00,13,58,0,20,0,,
2021-09-20T14:00:00,14,0,0,20,0,,
2021-09-20T14:02:00,14,2,0,20,1,2021-11-15T00:00:00,56
2021-09-20T14:04:00,14,4,0,20,0,,
2021-09-20T14:06:00,14,6,0,20,5,2021-09-20T00:00:00,0
2021-09-20T14:08:00,14,8,0,20,0,,
2021-09-20T14:10:00,14,10,0,20,0,,
2021-09-20T14:12:00,14,12,0,20,1,2021-11-15T00:00:00,56
2021-09-20T14:14:00,14,14,0,20,0,,
2021-09-20T14:16:00,14,16,0,20,1,2021-11-15T00:00:00,56
2021-09-20T14:18:00,14,18,0,20,0,,
2021-09-20T14:20:00,14,20,0,20,0,,
2021-09-20T14:22:00,14,22,0,20,0,,
2021-09-20T14:24:00,14,24,0,20,0,,
2021-09-20T14:26:00,14,26,0,20,1,2021-11-17T00:00:00,58
2021-09-20T14:28:00,14,28,0,20,0,,
2021-09-20T14:30:00,14,30,0,20,0,,
2021-09-20T14:32:00,14,32,0,20,0,,
2021-09-20T14:34:00,14,34,0,20,0,,
2021-09-20T14:36:00,14,36,0,20,0,,
2021-09-20T14:38:00,14,38,0,20,0,,
2021-09-20T14:40:00,14,40,0,20,0,,
2021-09-20T14:42:00,14,42,0,20,0,,
2021-09-20T14:44:00,14,44,0,20,0,,
2021-09-20T14:46:00,14,46,0,20,1,2021-11-12T00:00:00,53
2021-09-20T14:48:00,14,48,0,20,0,,
2021-09-20T14:50:00,14,50,0,20,0,,
2021-09-20T14:52:00,14,52,0,20,0,,
2021-09-20T14:54:00,14,54,0,20,0,,
2021-09-20T14:56:00,14,56,0,20,0,,
2021-09-20T14:58:00,14,58,0,20,0,,
2021-09-20T15:00:00,15,0,0,20,0,,
2021-09-20T15:02:00,15,2,0,20,0,,
2021-09-20T15:04:00,15,4,0,20,0,,
2021-09-20T15:06:00,15,6,0,20,0,,
2021-09-20T15:08:00,15,8,0,20,0,,
2021-09-20T15:10:00,15,10,0,20,0,,
2021-09-20T15:12:00,15,12,0,20,0,,
2021-09-20T15:14:00,15,14,0,20,0,,
2021-09-20T15:16:00,15,16,0,20,0,,
2021-09-20T15:18:00,15,18,0,20,0,,
2021-09-20T15:20:00,15,20,0,20,0,,
2021-09-20T15:22:00,15,22,0,20,0,,
2021-09-20T15:24:00,15,24,0,20,0,,
2021-09-20T15:26:00,15,26,0,20,6,2021-09-20T00:00:00,0
2021-09-20T15:28:00,15,28,0,20,0,,
2021-09-20T15:30:00,15,30,0,20,0,,
2021-09-20T15:32:00,15,32,0,20,0,,
2021-09-20T15:34:00,15,34,0,20,0,,
2021-09-20T15:36:00,15,36,0,20,0,,
2021-09-20T15:38:00,15,38,0,20,0,,
2021-09-20T15:40:00,15,40,0,20,0,,
2021-09-20T15:42:00,15,42,0,20,0,,
2021-09-20T15:44:00,15,44,0,20,0,,
2021-09-20T15:46:00,15,46,0,20,1,2021-10-13T00:00:00,23
2021-09-20T15:48:00,15,48,0,20,0,,
2021-09-20T15:50:00,15,50,0,20,0,,
2021-09-20T15:52:00,15,52,0,20,0,,
2021-09-20T15:54:00,15,54,0,20,0,,
2021-09-20T15:56:00,15,56,0,20,0,,
2021-09-20T15:58:00,15,58,0,20,0,,
2021-09-20T16:00:00,16,0,0,20,0,,
2021-09-20T16:02:00,16,2,0,20,0,,
2021-09-20T16:04:00,16,4,0,20,0,,
2021-09-20T16:06:00,16,6,0,20,0,,
2021-09-20T16:08:00,16,8,0,20,0,,
2021-09-20T16:10:00,16,10,0,20,0,,
2021-09-20T16:12:00,16,12,0,20,0,,
2021-09-20T16:14:00,16,14,0,20,0,,
2021-09-20T16:16:00,16,16,0,20,0,,
2021-09-20T16:18:00,16,18,0,20,0,,
2021-09-20T16:20:00,16,20,0,20,0,,
2021-09-20T16:22:00,16,22,0,20,0,,
2021-09-20T16:24:00,16,24,0,20,0,,
2021-09-20T16:26:00,16,26,0,20,0,,
2021-09-20T16:28:00,16,28,0,20,0,,
2021-09-20T16:30:00,16,30,0,20,0,,
2021-09-20T16:32:00,16,32,0,20,0,,
2021-09-20T16:34:00,16,34,0,20,0,,
2021-09-20T16:36:00,16,36,0,20,0,,
2021-09-20T16:38:00,16,38,0,20,0,,
2021-09-20T16:40:00,16,40,0,20,0,,
2021-09-20T16:42:00,16,42,0,20,0,,
2021-09-20T16:44:00,16,44,0,20,0,,
2021-09-20T16:46:00,16,46,0,20,0,,
2021-09-20T16:48:00,16,48,0,20,0,,
2021-09-20T16:50:00,16,50,0,20,0,,
2021-09-20T16:52:00,16,52,0,20,0,,
2021-09-20T16:54:00,16,54,0,20,0,,
2021-09-20T16:56:00,16,56,0,20,1,2021-11-08T00:00:00,49
2021-09-20T16:58:00,16,58,0,20,0,,
2021-09-20T17:00:00,17,0,0,20,0,,
2021-09-20T17:02:00,17,2,0,20,0,,
2021-09-20T17:04:00,17,4,0,20,0,,
2021-09-20T17:06:00,17,6,0,20,0,,
2021-09-20T17:08:00,17,8,0,20,0,,
2021-09-20T17:10:00,17,10,0,20,0,,
2021-09-20T17:12:00,17,12,0,20,0,,
2021-09-20T17:14:00,17,14,0,20,0,,
2021-09-20T17:16:00,17,16,0,20,0,,
2021-09-20T17:18:00,17,18,0,20,0,,
2021-09-20T17:20:00,17,20,0,20,0,,
2021-09-20T17:22:00,17,22,0,20,0,,
2021-09-20T17:24:00,17,24,0,20,0,,
2021-09-20T17:26:00,17,26,0,20,0,,
2021-09-20T17:28:00,17,28,0,20,0,,
2021-09-20T17:30:00,17,30,0,20,0,,
2021-09-20T17:32:00,17,32,0,20,0,,
2021-09-20T17:34:00,17,34,0,20,0,,
2021-09-20T17:36:00,17,36,0,20,0,,
2021-09-20T17:38:00,17,38,0,20,0,,
2021-09-20T17:40:00,17,40,0,20,0,,
2021-09-20T17:42:00,17,42,0,20,0,,
2021-09-20T17:44:00,17,44,0,20,0,,
2021-09-20T17:46:00,17,46,0,20,1,2021-11-18T00:00:00,59
2021-09-20T17:48:00,17,48,0,20,0,,
2021-09-20T17:50:00,17,50,0,20,0,,
2021-09-20T17:52:00,17,52,0,20,0,,
2021-09-20T17:54:00,17,54,0,20,0,,
2021-09-20T17:56:00,17,56,0,20,0,,
2021-09-20T17:58:00,17,58,0,20,0,,
2021-09-20T18:00:00,18,0,0,20,0,,
2021-09-20T18:02:00,18,2,0,20,0,,
2021-09-20T18:04:00,18,4,0,20,0,,
2021-09-20T18:06:00,18,6,0,20,0,,
2021-09-20T18:08:00,18,8,0,20,0,,
2021-09-20T18:10:00,18,10,0,20,0,,
2021-09-20T18:12:00,18,12,0,20,0,,
2021-09-20T18:14:00,18,14,0,20,0,,
2021-09-20T18:16:00,18,16,0,20,1,2021-11-11T00:00:00,52
2021-09-20T18:18:00,18,18,0,20,0,,
2021-09-20T18:20:00,18,20,0,20,0,,
2021-09-20T18:22:00,18,22,0,20,0,,
2021-09-20T18:24:00,18,24,0,20,0,,
2021-09-20T18:26:00,18,26,0,20,0,,
2021-09-20T18:28:00,18,28,0,20,0,,
2021-09-20T18:30:00,18,30,0,20,0,,
2021-09-20T18:32:00,18,32,0,20,0,,
2021-09-20T18:34:00,18,34,0,20,0,,
2021-09-20T18:36:00,18,36,0,20,1,2021-11-17T00:00:00,58
2021-09-20T18:38:00,18,38,0,20,0,,
2021-09-20T18:40:00,18,40,0,20,0,,
2021-09-20T18:42:00,18,42,0,20,0,,
2021-09-20T18:44:00,18,44,0,20,0,,
2021-09-20T18:46:00,18,46,0,20,0,,
2021-09-20T18:48:00,18,48,0,20,0,,
2021-09-20T18:50:00,18,50,0,20,0,,
2021-09-20T18:52:00,18,52,0,20,0,,
2021-09-20T18:54:00,18,54,0,20,0,,
2021-09-20T18:56:00,18,56,0,20,0,,
2021-09-20T18:58:00,18,58,0,20,0,,
2021-09-20T19:00:00,19,0,0,20,0,,
2021-09-20T19:02:00,19,2,0,20,0,,
2021-09-20T19:04:00,19,4,0,20,0,,
2021-09-20T19:06:00,19,6,0,20,0,,
2021-09-20T19:08:00,19,8,0,20,0,,
2021-09-20T19:10:00,19,10,0,20,0,,
2021-09-20T19:12:00,19,12,0,20,0,,
2021-09-20T19:14:00,19,14,0,20,0,,
2021-09-20T19:16:00,19,16,0,20,1,2021-09-22T00:00:00,2
2021-09-20T19:18:00,19,18,0,20,0,,
2021-09-20T19:20:00,19,20,0,20,0,,
2021-09-20T19:22:00,19,22,0,20,0,,
2021-09-20T19:24:00,19,24,0,20,0,,
2021-09-20T19:26:00,19,26,0,20,0,,
2021-09-20T19:28:00,19,28,0,20,0,,
2021-09-20T19:30:00,19,30,0,20,0,,
2021-09-20T19:32:00,19,32,0,20,0,,
2021-09-20T19:34:00,19,34,0,20,0,,
2021-09-20T19:36:00,19,36,0,20,0,,
2021-09-20T19:38:00,19,38,0,20,0,,
2021-09-20T19:40:00,19,40,0,20,0,,
2021-09-20T19:42:00,19,42,0,20,0,,
2021-09-20T19:44:00,19,44,0,20,0,,
2021-09-20T19:46:00,19,46,0,20,0,,
2021-09-20T19:48:00,19,48,0,20,0,,
2021-09-20T19:50:00,19,50,0,20,0,,
2021-09-20T19:52:00,19,52,0,20,0,,
2021-09-20T19:54:00,19,54,0,20,0,,
2021-09-20T19:56:00,19,56,0,20,0,,
2021-09-20T19:58:00,19,58,0,20,0,,
2021-09-20T20:00:00,20,0,0,20,0,,
2021-09-20T20:02:00,20,2,0,20,0,,
2021-09-20T20:04:00,20,4,0,20,0,,
2021-09-20T20:06:00,20,6,0,20,0,,
2021-09-20T20:08:00,20,8,0,20,0,,
2021-09-20T20:10:00,20,10,0,20,0,,
2021-09-20T20:12:00,20,12,0,20,0,,
2021-09-20T20:14:00,20,14,0,20,0,,
2021-09-20T20:16:00,20,16,0,20,1,2021-09-21T00:00:00,1
2021-09-20T20:18:00,20,18,0,20,0,,
2021-09-20T20:20:00,20,20,0,20,0,,
2021-09-20T20:22:00,20,22,0,20,0,,
2021-09-20T20:24:00,20,24,0,20,0,,
2021-09-20T20:26:00,20,26,0,20,1,2021-11-19T00:00:00,60
2021-09-20T20:28:00,20,28,0,20,0,,
2021-09-20T20:30:00,20,30,0,20,0,,
2021-09-20T20:32:00,20,32,0,20,0,,
2021-09-20T20:34:00,20,34,0,20,0,,
2021-09-20T20:36:00,20,36,0,20,0,,
2021-09-20T20:38:00,20,38,0,20,0,,
2021-09-20T20:40:00,20,40,0,20,0,,
2021-09-20T20:42:00,20,42,0,20,0,,
2021-09-20T20:44:00,20,44,0,20,0,,
2021-09-20T20:46:00,20,46,0,20,0,,
2021-09-20T20:48:00,20,48,0,20,0,,
2021-09-20T20:50:00,20,50,0,20,0,,
2021-09-20T20:52:00,20,52,0,20,0,,
2021-09-20T20:54:00,20,54,0,20,0,,
2021-09-20T20:56:00,20,56,0,20,0,,
2021-09-20T20:58:00,20,58,0,20,0,,
2021-09-20T21:00:00,21,0,0,20,0,,
2021-09-20T21:02:00,21,2,0,20,0,,
2021-09-20T21:04:00,21,4,0,20,0,,
2021-09-20T21:06:00,21,6,0,20,0,,
2021-09-20T21:08:00,21,8,0,20,0,,
2021-09-20T21:10:00,21,10,0,20,0,,
2021-09-20T21:12:00,21,12,0,20,0,,
2021-09-20T21:14:00,21,14,0,20,0,,
2021-09-20T21:16:00,21,16,0,20,0,,
2021-09-20T21:18:00,21,18,0,20,0,,
2021-09-20T21:20:00,21,20,0,20,0,,
2021-09-20T21:22:00,21,22,0,20,0,,
2021-09-20T21:24:00,21,24,0,20,0,,
2021-09-20T21:26:00,21,26,0,20,0,,
2021-09-20T21:28:00,21,28,0,20,0,,
2021-09-20T21:30:00,21,30,0,20,0,,
2021-09-20T21:32:00,21,32,0,20,0,,
2021-09-20T21:34:00,21,34,0,20,0,,
2021-09-20T21:36:00,21,36,0,20,1,2021-11-19T00:00:00,60
2021-09-20T21:38:00,21,38,0,20,0,,
2021-09-20T21:40:00,21,40,0,20,0,,
2021-09-20T21:42:00,21,42,0,20,0,,
2021-09-20T21:44:00,21,44,0,20,0,,
2021-09-20T21:46:00,21,46,0,20,1,2021-11-01T00:00:00,42
2021-09-20T21:48:00,21,48,0,20,0,,
2021-09-20T21:50:00,21,50,0,20,0,,
2021-09-20T21:52:00,21,52,0,20,0,,
2021-09-20T21:54:00,21,54,0,20,0,,
2021-09-20T21:56:00,21,56,0,20,0,,
2021-09-20T21:58:00,21,58,0,20,0,,
2021-09-20T22:00:00,22,0,0,20,0,,
2021-09-20T22:02:00,22,2,0,20,0,,
2021-09-20T22:04:00,22,4,0,20,0,,
2021-09-20T22:06:00,22,6,0,20,0,,
2021-09-20T22:08:00,22,8,0,20,0,,
2021-09-20T22:10:00,22,10,0,20,0,,
2021-09-20T22:12:00,22,12,0,20,0,,
2021-09-20T22:14:00,22,14,0,20,0,,
2021-09-20T22:16:00,22,16,0,20,1,2021-11-08T00:00:00,49
2021-09-20T22:18:00,22,18,0,20,0,,
2021-09-20T22:20:00,22,20,0,20,0,,
2021-09-20T22:22:00,22,22,0,20,0,,
2021-09-20T22:24:00,22,24,0,20,0,,
2021-09-20T22:26:00,22,26,0,20,0,,
2021-09-20T22:28:00,22,28,0,20,0,,
2021-09-20T22:30:00,22,30,0,20,0,,
2021-09-20T22:32:00,22,32,0,20,0,,
2021-09-20T22:34:00,22,34,0,20,0,,
2021-09-20T22:36:00,22,36,0,20,0,,
2021-09-20T22:38:00,22,38,0,20,0,,
2021-09-20T22:40:00,22,40,0,20,0,,
2021-09-20T22:42:00,22,42,0,20,0,,
2021-09-20T22:44:00,22,44,0,20,0,,
2021-09-20T22:46:00,22,46,0,20,0,,
2021-09-20T22:48:00,22,48,0,20,0,,
2021-09-20T22:50:00,22,50,0,20,0,,
2021-09-20T22:52:00,22,52,0,20,0,,
2021-09-20T22:54:00,22,54,0,20,0,,
2021-09-20T22:56:00,22,56,0,20,0,,
2021-09-20T22:58:00,22,58,0,20,0,,
2021-09-20T23:00:00,23,0,0,20,0,,
2021-09-20T23:02:00,23,2,0,20,0,,
2021-09-20T23:04:00,23,4,0,20,0,,
2021-09-20T23:06:00,23,6,0,20,0,,
2021-09-20T23:08:00,23,8,0,20,0,,
2021-09-20T23:10:00,23,10,0,20,0,,
2021-09-20T23:12:00,23,12,0,20,0,,
2021-09-20T23:14:00,23,14,0,20,0,,
2021-09-20T23:16:00,23,16,0,20,0,,
2021-09-20T23:18:00,23,18,0,20,0,,
2021-09-20T23:20:00,23,20,0,20,0,,
2021-09-20T23:22:00,23,22,0,20,0,,
2021-09-20T23:24:00,23,24,0,20,0,,
2021-09-20T23:26:00,23,26,0,20,0,,
2021-09-20T23:28:00,23,28,0,20,0,,
2021-09-20T23:30:00,23,30,0,20,0,,
2021-09-20T23:32:00,23,32,0,20,0,,
2021-09-20T23:34:00,23,34,0,20,0,,
2021-09-20T23:36:00,23,36,0,20,0,,
2021-09-20T23:38:00,23,38,0,20,0,,
2021-09-20T23:40:00,23,40,0,20,0,,
2021-09-20T23:42:00,23,42,0,20,0,,
2021-09-20T23:44:00,23,44,0,20,0,,
2021-09-20T23:46:00,23,46,0,20,0,,
2021-09-20T23:48:00,23,48,0,20,0,,
2021-09-20T23:50:00,23,50,0,20,0,,
2021-09-20T23:52:00,23,52,0,20,0,,
2021-09-20T23:54:00,23,54,0,20,0,,
2021-09-20T23:56:00,23,56,0,20,0,,
2021-09-20T23:58:00,23,58,0,20,0,,
2021-09-21T00:00:00,0,0,1,21,0,,
2021-09-21T00:02:00,0,2,1,21,0,,
2021-09-21T00:04:00,0,4,1,21,0,,
2021-09-21T00:06:00,0,6,1,21,0,,
2021-09-21T00:08:00,0,8,1,21,0,,
2021-09-21T00:10:00,0,10,1,21,0,,
